match_id,player,format,year,runs,balls_faced,fours,sixes,strike_rate,dismissed
1631,Pat Cummins,ODI_WC,2022,87.0,104,7,1,83.65,0
264,KL Rahul,IPL,2008,50.0,59,7,2,84.75,1
1165,Babar Azam,Test,2010,27.0,35,3,1,77.14,1
88,Shikhar Dhawan,IPL,2016,91.0,99,7,1,91.92,1
460,David Warner,Test,2022,31.0,34,1,0,91.18,1
1261,Ben Stokes,T20_WC,2008,66.0,74,7,2,89.19,1
1534,MS Dhoni,ODI_WC,2018,64.0,57,7,3,112.28,1
1595,Virat Kohli,IPL,2015,88.0,108,5,1,81.48,1
1873,Ricky Ponting,Test,2013,2.0,2,0,0,100.0,1
1199,Ricky Ponting,IPL,2019,30.0,38,4,1,78.95,1
1596,Chris Gayle,IPL,2022,22.0,27,1,0,81.48,1
1193,KL Rahul,IPL,2020,23.0,26,1,1,88.46,1
1076,Virat Kohli,Test,2023,21.0,17,2,0,123.53,1
1252,Jos Buttler,T20_WC,2022,63.0,84,3,2,75.0,0
1272,Pat Cummins,ODI_WC,2017,13.0,12,1,0,108.33,1
332,KL Rahul,ODI_WC,2012,21.0,28,2,0,75.0,1
888,Steve Smith,Test,2019,7.0,6,0,0,116.67,0
1462,Kumar Sangakkara,ODI_WC,2013,10.0,8,0,0,125.0,1
1060,Shikhar Dhawan,T20_WC,2018,37.0,48,1,2,77.08,1
1357,AB de Villiers,ODI_WC,2012,4.0,5,0,0,80.0,1
99,Shikhar Dhawan,ODI_WC,2022,7.0,8,0,0,87.5,1
1093,MS Dhoni,IPL,2016,26.0,19,2,2,136.84,1
141,Joe Root,IPL,2009,1.0,1,0,0,100.0,1
494,Shikhar Dhawan,IPL,2017,4.0,4,0,0,100.0,0
1736,Ben Stokes,IPL,2013,69.0,71,7,4,97.18,1
1015,Suresh Raina,T20_WC,2019,65.0,87,9,1,74.71,1
1291,Brian Lara,T20_WC,2011,14.0,16,1,0,87.5,1
8,Kane Williamson,Test,2023,14.0,11,1,0,127.27,0
1439,David Warner,IPL,2010,96.0,102,7,7,94.12,1
1598,Jos Buttler,ODI_WC,2019,0.0,1,0,0,0.0,0
1164,Jos Buttler,T20_WC,2012,30.0,39,3,1,76.92,0
1931,David Warner,IPL,2009,31.0,27,4,1,114.81,1
1425,Kane Williamson,T20_WC,2010,54.0,67,5,2,80.6,1
1435,Joe Root,Test,2014,106.0,133,8,3,79.7,1
845,Kumar Sangakkara,IPL,2019,15.0,11,1,1,136.36,1
1933,Jos Buttler,T20_WC,2008,20.0,14,1,1,142.86,1
1897,Rohit Sharma,IPL,2009,38.0,42,2,2,90.48,1
854,Shikhar Dhawan,IPL,2010,119.0,149,11,2,79.87,1
1134,Pat Cummins,T20_WC,2017,77.0,83,10,2,92.77,1
1196,Jos Buttler,ODI_WC,2020,38.0,48,2,1,79.17,1
1594,Babar Azam,ODI_WC,2021,68.0,77,5,1,88.31,1
856,Brian Lara,T20_WC,2019,3.0,3,0,0,100.0,0
414,Steve Smith,Test,2021,16.0,11,1,0,145.45,1
909,Babar Azam,IPL,2014,0.0,1,0,0,0.0,1
1032,David Warner,ODI_WC,2011,6.0,7,0,0,85.71,1
965,Jos Buttler,T20_WC,2019,34.0,41,3,1,82.93,1
363,Steve Smith,Test,2015,75.0,80,4,1,93.75,1
376,Joe Root,ODI_WC,2015,35.0,38,5,1,92.11,1
1600,KL Rahul,Test,2022,38.0,42,5,0,90.48,1
1844,Virat Kohli,IPL,2008,3.0,2,0,0,150.0,1
1926,Ben Stokes,ODI_WC,2012,38.0,44,2,2,86.36,1
1351,Chris Gayle,ODI_WC,2023,21.0,21,3,0,100.0,1
1974,David Warner,ODI_WC,2008,36.0,40,5,0,90.0,0
278,Steve Smith,T20_WC,2022,13.0,14,1,0,92.86,0
1215,AB de Villiers,IPL,2020,30.0,37,3,1,81.08,1
504,Brian Lara,IPL,2020,19.0,17,2,1,111.76,1
1758,Jos Buttler,IPL,2014,28.0,26,2,1,107.69,1
79,Ricky Ponting,Test,2020,5.0,4,0,0,125.0,1
1573,Suresh Raina,ODI_WC,2011,17.0,20,2,0,85.0,1
1976,Kane Williamson,IPL,2023,16.0,16,1,1,100.0,1
1961,Suresh Raina,Test,2022,46.0,37,6,0,124.32,1
700,Steve Smith,IPL,2019,42.0,58,4,1,72.41,0
660,Kumar Sangakkara,IPL,2015,83.0,86,4,2,96.51,1
95,AB de Villiers,IPL,2023,34.0,26,3,1,130.77,1
1651,Steve Smith,Test,2019,13.0,15,1,0,86.67,1
453,Brian Lara,ODI_WC,2015,53.0,64,2,3,82.81,1
1709,Rohit Sharma,IPL,2016,24.0,25,2,0,96.0,1
634,Sachin Tendulkar,ODI_WC,2018,7.0,8,0,0,87.5,1
1338,Sachin Tendulkar,IPL,2013,48.0,39,5,3,123.08,1
1228,Kane Williamson,IPL,2014,4.0,3,0,0,133.33,1
677,David Warner,IPL,2022,6.0,4,0,0,150.0,1
222,Steve Smith,IPL,2014,49.0,47,5,2,104.26,1
1959,Steve Smith,Test,2012,51.0,55,4,3,92.73,1
771,Rohit Sharma,ODI_WC,2014,54.0,54,5,1,100.0,1
1613,AB de Villiers,IPL,2022,12.0,13,1,0,92.31,0
587,Suresh Raina,IPL,2016,70.0,73,8,4,95.89,1
1994,Jos Buttler,IPL,2019,44.0,40,5,3,110.0,1
734,Babar Azam,IPL,2021,62.0,49,7,4,126.53,1
1225,Ricky Ponting,T20_WC,2019,43.0,37,6,1,116.22,1
1246,Shikhar Dhawan,IPL,2018,30.0,25,3,1,120.0,1
605,Jos Buttler,ODI_WC,2011,4.0,4,0,0,100.0,0
1574,Ben Stokes,IPL,2020,43.0,54,4,0,79.63,1
430,Chris Gayle,IPL,2009,41.0,49,5,2,83.67,1
1258,Steve Smith,Test,2015,13.0,14,1,0,92.86,1
121,Pat Cummins,IPL,2014,46.0,42,4,3,109.52,1
1585,KL Rahul,IPL,2013,27.0,32,3,0,84.38,1
1058,Brian Lara,IPL,2014,28.0,31,2,0,90.32,1
1690,Suresh Raina,IPL,2019,16.0,11,0,0,145.45,1
130,AB de Villiers,IPL,2023,4.0,5,0,0,80.0,1
1403,Brian Lara,IPL,2010,8.0,6,1,0,133.33,0
1592,Suresh Raina,Test,2013,51.0,53,5,3,96.23,0
612,Virat Kohli,ODI_WC,2017,11.0,11,0,0,100.0,1
1159,AB de Villiers,ODI_WC,2021,0.0,1,0,0,0.0,0
884,Ricky Ponting,T20_WC,2023,200.0,267,19,8,74.91,1
1060,Brian Lara,T20_WC,2023,8.0,10,0,0,80.0,1
168,AB de Villiers,IPL,2014,37.0,40,2,2,92.5,1
206,Kumar Sangakkara,IPL,2014,91.0,106,5,2,85.85,1
1499,KL Rahul,IPL,2020,32.0,24,3,2,133.33,1
794,Chris Gayle,T20_WC,2020,56.0,58,4,0,96.55,1
1620,Suresh Raina,IPL,2012,131.0,174,8,8,75.29,1
75,Shikhar Dhawan,IPL,2010,68.0,69,9,4,98.55,1
1114,MS Dhoni,IPL,2009,28.0,20,4,0,140.0,1
633,AB de Villiers,IPL,2020,15.0,12,0,0,125.0,1
1635,Jos Buttler,IPL,2014,23.0,23,1,0,100.0,1
1349,Babar Azam,IPL,2011,64.0,55,6,3,116.36,1
1296,Jos Buttler,IPL,2009,67.0,65,4,3,103.08,1
75,Suresh Raina,IPL,2020,65.0,60,4,3,108.33,0
1889,Virat Kohli,IPL,2015,31.0,28,2,2,110.71,1
137,Shikhar Dhawan,IPL,2009,22.0,16,3,0,137.5,0
918,KL Rahul,IPL,2013,13.0,17,1,0,76.47,1
261,Kane Williamson,ODI_WC,2011,0.0,1,0,0,0.0,1
1236,Sachin Tendulkar,IPL,2016,50.0,56,5,2,89.29,1
1912,Sachin Tendulkar,IPL,2012,11.0,12,1,0,91.67,1
1579,Pat Cummins,IPL,2023,13.0,12,1,0,108.33,0
610,Kumar Sangakkara,IPL,2011,64.0,81,6,4,79.01,1
798,Ben Stokes,IPL,2015,1.0,1,0,0,100.0,0
586,Pat Cummins,Test,2010,91.0,64,11,6,142.19,1
1664,Kumar Sangakkara,ODI_WC,2021,0.0,1,0,0,0.0,1
1509,David Warner,IPL,2020,97.0,113,7,2,85.84,1
1568,Sachin Tendulkar,T20_WC,2016,21.0,18,3,0,116.67,1
216,Joe Root,IPL,2015,3.0,4,0,0,75.0,0
785,Kumar Sangakkara,IPL,2021,39.0,45,2,0,86.67,0
364,David Warner,ODI_WC,2019,79.0,75,7,3,105.33,0
67,Chris Gayle,IPL,2021,20.0,19,1,1,105.26,1
231,Suresh Raina,IPL,2019,41.0,48,2,2,85.42,1
383,Brian Lara,T20_WC,2015,135.0,107,9,9,126.17,0
235,Babar Azam,T20_WC,2017,9.0,11,1,0,81.82,1
154,Shikhar Dhawan,Test,2012,,42,4,0,142.86,1
1036,Jos Buttler,ODI_WC,2008,12.0,16,1,0,75.0,1
1061,Suresh Raina,ODI_WC,2018,,15,1,0,126.67,1
1706,Ben Stokes,IPL,2017,11.0,13,0,0,84.62,1
1337,Brian Lara,IPL,2020,20.0,14,2,0,142.86,1
12,Kumar Sangakkara,ODI_WC,2016,0.0,1,0,0,0.0,1
174,Brian Lara,Test,2009,12.0,13,1,0,92.31,1
1249,Sachin Tendulkar,IPL,2008,,14,1,0,142.86,1
155,Brian Lara,Test,2013,35.0,35,2,1,100.0,1
846,Ricky Ponting,IPL,2008,35.0,31,4,1,112.9,1
519,Shikhar Dhawan,IPL,2023,30.0,31,1,2,96.77,1
1002,Chris Gayle,IPL,2017,12.0,12,1,0,100.0,1
236,KL Rahul,T20_WC,2017,103.0,128,11,7,80.47,0
1062,Chris Gayle,ODI_WC,2020,17.0,13,2,0,130.77,1
1968,KL Rahul,IPL,2017,8.0,6,0,0,133.33,1
298,Rohit Sharma,Test,2022,28.0,27,2,1,103.7,1
1268,Ben Stokes,T20_WC,2014,48.0,63,3,0,76.19,1
123,Kumar Sangakkara,T20_WC,2021,0.0,1,0,0,0.0,1
1516,Ben Stokes,ODI_WC,2014,11.0,12,1,0,91.67,1
1691,Shikhar Dhawan,IPL,2020,60.0,79,3,2,75.95,1
1930,Pat Cummins,ODI_WC,2008,24.0,30,2,0,80.0,1
298,Chris Gayle,IPL,2017,18.0,16,1,1,112.5,1
758,Shikhar Dhawan,IPL,2020,93.0,76,9,5,122.37,1
1978,Brian Lara,T20_WC,2012,3.0,2,0,0,150.0,1
875,Virat Kohli,Test,2010,33.0,28,4,2,117.86,1
1065,Rohit Sharma,T20_WC,2020,14.0,15,1,1,93.33,1
1289,Jos Buttler,T20_WC,2020,2.0,2,0,0,100.0,1
1132,Rohit Sharma,ODI_WC,2018,8.0,8,1,0,100.0,1
1250,Jos Buttler,IPL,2019,34.0,28,2,1,121.43,0
1198,Joe Root,ODI_WC,2021,1.0,1,0,0,100.0,1
1129,Virat Kohli,IPL,2009,31.0,31,4,1,100.0,1
1885,Chris Gayle,IPL,2023,110.0,113,11,8,97.35,1
338,Shikhar Dhawan,IPL,2018,55.0,76,2,3,72.37,1
1718,Kumar Sangakkara,IPL,2022,14.0,12,2,0,116.67,1
1629,Ben Stokes,IPL,2012,5.0,4,0,0,125.0,1
1655,Joe Root,IPL,2012,21.0,24,1,1,87.5,1
990,Suresh Raina,IPL,2009,17.0,22,1,1,77.27,0
121,MS Dhoni,ODI_WC,2013,124.0,97,16,2,127.84,1
1211,Jos Buttler,T20_WC,2014,160.0,194,9,9,82.47,1
781,Sachin Tendulkar,T20_WC,2008,18.0,24,1,0,75.0,1
854,Kane Williamson,IPL,2010,5.0,4,0,0,125.0,1
1552,Jos Buttler,ODI_WC,2011,84.0,75,11,5,112.0,1
941,Rohit Sharma,IPL,2009,55.0,64,7,1,85.94,1
544,Suresh Raina,T20_WC,2017,25.0,21,2,1,119.05,1
424,Chris Gayle,IPL,2018,15.0,14,1,0,107.14,0
1370,KL Rahul,T20_WC,2012,20.0,26,1,1,76.92,1
1119,Virat Kohli,IPL,2020,81.0,90,8,5,90.0,1
1964,Jos Buttler,ODI_WC,2023,7.0,5,1,0,140.0,1
1130,Suresh Raina,Test,2023,57.0,53,5,3,107.55,1
1910,AB de Villiers,ODI_WC,2011,0.0,1,0,0,0.0,1
994,Jos Buttler,IPL,2018,88.0,91,10,4,96.7,1
1711,Shikhar Dhawan,IPL,2009,24.0,27,1,0,88.89,1
881,Sachin Tendulkar,Test,2022,9.0,11,1,0,81.82,1
1532,MS Dhoni,IPL,2018,0.0,1,0,0,0.0,1
326,Rohit Sharma,Test,2008,28.0,38,2,0,73.68,1
956,Ben Stokes,IPL,2015,9.0,12,1,0,75.0,1
291,KL Rahul,Test,2009,34.0,25,4,0,136.0,1
331,Steve Smith,Test,2011,11.0,9,0,0,122.22,0
1468,Joe Root,ODI_WC,2019,3.0,2,0,0,150.0,0
1573,Sachin Tendulkar,IPL,2023,24.0,19,3,0,126.32,1
1558,Steve Smith,IPL,2017,29.0,26,1,0,111.54,1
1933,Steve Smith,Test,2012,21.0,20,2,0,105.0,1
912,Babar Azam,Test,2009,21.0,15,1,1,140.0,1
1754,Shikhar Dhawan,IPL,2017,31.0,24,1,2,129.17,1
1622,David Warner,IPL,2016,26.0,19,3,1,136.84,1
316,Steve Smith,ODI_WC,2009,4.0,2,0,0,200.0,1
1066,AB de Villiers,T20_WC,2013,7.0,7,0,0,100.0,1
1677,Brian Lara,ODI_WC,2014,5.0,4,0,0,125.0,1
1751,Steve Smith,ODI_WC,2013,41.0,55,2,3,74.55,1
1983,Kane Williamson,Test,2018,26.0,20,3,1,130.0,1
672,Kane Williamson,IPL,2018,19.0,25,1,0,76.0,1
279,Pat Cummins,IPL,2022,56.0,42,3,3,133.33,1
1707,MS Dhoni,IPL,2019,13.0,14,1,0,92.86,1
160,Babar Azam,Test,2020,29.0,25,4,2,116.0,1
1264,Ben Stokes,T20_WC,2011,2.0,2,0,0,100.0,1
870,Suresh Raina,IPL,2008,47.0,34,3,3,138.24,1
156,Steve Smith,IPL,2009,41.0,56,3,0,73.21,0
929,Pat Cummins,IPL,2022,56.0,41,7,2,136.59,1
744,Ricky Ponting,ODI_WC,2019,75.0,65,4,3,115.38,1
1434,Ben Stokes,ODI_WC,2017,49.0,50,3,1,98.0,1
1246,Rohit Sharma,ODI_WC,2019,65.0,79,9,3,82.28,1
1361,Shikhar Dhawan,IPL,2017,14.0,19,1,0,73.68,0
682,Kane Williamson,Test,2019,14.0,13,0,0,107.69,1
285,Kane Williamson,IPL,2021,101.0,124,6,3,81.45,1
1410,Suresh Raina,T20_WC,2013,86.0,103,11,1,83.5,1
755,Virat Kohli,IPL,2015,27.0,29,2,2,93.1,1
358,Jos Buttler,IPL,2021,15.0,17,0,0,88.24,0
1698,Babar Azam,IPL,2022,70.0,50,9,4,140.0,1
626,Rohit Sharma,T20_WC,2010,13.0,13,1,0,100.0,1
878,Ben Stokes,T20_WC,2014,5.0,6,0,0,83.33,1
1446,Sachin Tendulkar,IPL,2022,35.0,36,3,0,97.22,1
268,Jos Buttler,IPL,2016,1.0,1,0,0,100.0,1
948,Jos Buttler,Test,2011,16.0,20,1,0,80.0,1
917,Kane Williamson,IPL,2018,57.0,74,4,3,77.03,1
1115,Sachin Tendulkar,IPL,2014,12.0,9,0,0,133.33,1
1320,Suresh Raina,IPL,2014,93.0,80,10,1,116.25,1
963,David Warner,ODI_WC,2020,109.0,78,11,8,139.74,1
357,Suresh Raina,IPL,2019,59.0,81,5,4,72.84,1
945,MS Dhoni,Test,2017,153.0,132,9,6,115.91,1
1946,Pat Cummins,IPL,2016,26.0,24,3,0,108.33,1
1332,Suresh Raina,IPL,2010,29.0,25,1,1,116.0,0
1022,Ben Stokes,IPL,2018,63.0,45,7,2,140.0,1
318,Brian Lara,ODI_WC,2008,23.0,20,1,1,115.0,0
1861,AB de Villiers,IPL,2015,18.0,13,2,1,138.46,1
1902,MS Dhoni,T20_WC,2011,33.0,32,1,0,103.12,1
1341,Ricky Ponting,IPL,2009,37.0,50,2,2,74.0,1
852,Ricky Ponting,IPL,2012,48.0,57,5,0,84.21,1
1020,Joe Root,Test,2011,38.0,45,2,0,84.44,1
302,Steve Smith,ODI_WC,2008,47.0,47,4,1,100.0,1
1257,Pat Cummins,IPL,2023,39.0,49,2,0,79.59,1
584,Chris Gayle,T20_WC,2019,22.0,29,1,1,75.86,1
619,Kane Williamson,T20_WC,2014,5.0,6,0,0,83.33,1
988,Jos Buttler,IPL,2011,53.0,40,2,2,132.5,1
1437,Virat Kohli,T20_WC,2015,1.0,1,0,0,100.0,1
1074,KL Rahul,IPL,2016,171.0,146,12,13,117.12,1
361,MS Dhoni,T20_WC,2023,61.0,59,3,4,103.39,1
514,MS Dhoni,ODI_WC,2015,38.0,35,2,2,108.57,1
960,Ricky Ponting,IPL,2008,118.0,138,9,4,85.51,1
1526,Kumar Sangakkara,IPL,2015,33.0,36,1,0,91.67,1
1090,Joe Root,IPL,2012,2.0,1,0,0,200.0,1
1510,Kane Williamson,Test,2008,28.0,34,1,1,82.35,1
870,Suresh Raina,ODI_WC,2016,11.0,11,1,0,100.0,1
1707,Jos Buttler,IPL,2016,16.0,11,2,0,145.45,1
215,MS Dhoni,IPL,2014,21.0,20,1,0,105.0,1
138,Pat Cummins,IPL,2022,52.0,55,2,2,94.55,1
877,Sachin Tendulkar,T20_WC,2014,24.0,17,1,1,141.18,1
1717,Suresh Raina,T20_WC,2018,22.0,17,2,1,129.41,0
860,MS Dhoni,Test,2008,12.0,16,1,0,75.0,1
1747,Suresh Raina,IPL,2016,27.0,35,3,0,77.14,1
1820,Pat Cummins,T20_WC,2008,9.0,7,0,0,128.57,1
384,Babar Azam,ODI_WC,2020,10.0,11,0,0,90.91,1
479,Brian Lara,ODI_WC,2022,49.0,47,6,0,104.26,1
2,Kane Williamson,IPL,2019,14.0,15,1,0,93.33,1
1693,Shikhar Dhawan,ODI_WC,2014,1.0,1,0,0,100.0,1
820,Shikhar Dhawan,IPL,2016,14.0,10,1,0,140.0,1
1533,Ben Stokes,IPL,2016,35.0,32,2,1,109.38,1
142,Kumar Sangakkara,Test,2023,58.0,45,8,3,128.89,1
28,Ricky Ponting,Test,2012,114.0,118,12,5,96.61,0
257,Joe Root,ODI_WC,2019,47.0,62,5,0,75.81,1
955,Steve Smith,IPL,2020,19.0,26,1,0,73.08,1
1836,Suresh Raina,ODI_WC,2023,12.0,16,1,0,75.0,1
1010,Ben Stokes,IPL,2013,4.0,5,0,0,80.0,1
1784,Brian Lara,IPL,2009,34.0,24,3,1,141.67,1
1872,KL Rahul,ODI_WC,2009,24.0,29,1,1,82.76,1
997,Chris Gayle,IPL,2017,39.0,34,4,0,114.71,1
1109,Rohit Sharma,Test,2016,9.0,11,1,0,81.82,0
1267,Virat Kohli,IPL,2020,13.0,16,1,0,81.25,1
1230,Brian Lara,IPL,2008,12.0,11,1,0,109.09,1
1963,Chris Gayle,ODI_WC,2017,55.0,56,4,3,98.21,1
785,Steve Smith,ODI_WC,2019,6.0,5,0,0,120.0,0
438,Babar Azam,T20_WC,2019,32.0,28,1,2,114.29,1
1295,AB de Villiers,IPL,2021,1.0,1,0,0,100.0,1
1584,Ben Stokes,ODI_WC,2012,27.0,35,2,1,77.14,1
479,Pat Cummins,IPL,2021,2.0,1,0,0,200.0,1
1582,Ricky Ponting,IPL,2014,6.0,5,0,0,120.0,1
1020,Steve Smith,T20_WC,2019,4.0,3,0,0,133.33,1
1201,Joe Root,IPL,2017,14.0,19,1,0,73.68,0
420,Chris Gayle,Test,2013,14.0,18,1,0,77.78,0
782,Suresh Raina,T20_WC,2013,61.0,66,3,4,92.42,1
1764,MS Dhoni,Test,2013,8.0,9,0,0,88.89,0
475,David Warner,IPL,2020,3.0,3,0,0,100.0,1
1411,Shikhar Dhawan,Test,2015,32.0,26,4,1,123.08,1
868,Joe Root,IPL,2014,40.0,54,2,0,74.07,1
1278,Joe Root,IPL,2012,12.0,12,1,0,100.0,1
246,AB de Villiers,IPL,2017,32.0,24,3,1,133.33,1
1414,Pat Cummins,T20_WC,2009,52.0,50,6,2,104.0,1
1406,Sachin Tendulkar,IPL,2017,14.0,15,1,0,93.33,1
1499,Sachin Tendulkar,T20_WC,2013,26.0,24,3,1,108.33,1
1558,Virat Kohli,IPL,2023,5.0,5,0,0,100.0,1
534,KL Rahul,IPL,2017,0.0,1,0,0,0.0,1
1956,Babar Azam,T20_WC,2022,139.0,172,19,8,80.81,0
736,Joe Root,IPL,2012,12.0,13,0,0,92.31,1
347,Chris Gayle,ODI_WC,2011,11.0,11,1,0,100.0,1
1223,Jos Buttler,T20_WC,2017,126.0,110,6,7,114.55,1
1255,Ricky Ponting,Test,2018,45.0,45,4,1,100.0,1
1458,Jos Buttler,IPL,2012,30.0,27,2,0,111.11,1
1356,Brian Lara,Test,2016,42.0,56,6,1,75.0,1
1360,AB de Villiers,T20_WC,2019,43.0,57,6,2,75.44,1
230,AB de Villiers,Test,2020,50.0,40,3,1,125.0,1
709,Kane Williamson,IPL,2009,2.0,2,0,0,100.0,1
1258,David Warner,ODI_WC,2013,18.0,21,2,1,85.71,1
1393,KL Rahul,ODI_WC,2022,12.0,16,1,0,75.0,1
1022,Suresh Raina,IPL,2018,2.0,2,0,0,100.0,1
803,Ben Stokes,T20_WC,2016,18.0,21,2,0,85.71,1
1801,KL Rahul,ODI_WC,2019,33.0,35,1,0,94.29,1
157,Rohit Sharma,T20_WC,2017,6.0,4,0,0,150.0,1
1563,MS Dhoni,IPL,2020,12.0,8,1,0,150.0,1
1977,Ricky Ponting,ODI_WC,2023,35.0,27,2,2,129.63,1
1760,Suresh Raina,IPL,2012,30.0,27,3,1,111.11,1
202,Jos Buttler,ODI_WC,2019,71.0,62,10,1,114.52,1
89,Chris Gayle,IPL,2018,54.0,65,7,0,83.08,1
1339,KL Rahul,IPL,2013,117.0,140,8,6,83.57,1
170,Sachin Tendulkar,IPL,2022,31.0,42,2,0,73.81,1
1461,Pat Cummins,T20_WC,2017,41.0,37,4,2,110.81,1
1318,Ricky Ponting,Test,2019,68.0,92,4,1,73.91,0
1369,Suresh Raina,IPL,2011,64.0,72,9,1,88.89,1
1924,MS Dhoni,IPL,2012,44.0,46,2,1,95.65,1
1387,Babar Azam,IPL,2015,24.0,28,3,1,85.71,1
1204,Kane Williamson,ODI_WC,2019,11.0,13,0,0,84.62,0
508,Ricky Ponting,T20_WC,2008,73.0,59,7,2,123.73,1
489,Virat Kohli,IPL,2008,52.0,63,2,2,82.54,1
300,Rohit Sharma,T20_WC,2017,63.0,76,4,2,82.89,1
1559,Babar Azam,IPL,2011,5.0,6,0,0,83.33,1
1014,Kumar Sangakkara,IPL,2020,13.0,17,1,0,76.47,1
1738,Babar Azam,IPL,2021,19.0,22,2,0,86.36,1
1350,Virat Kohli,ODI_WC,2017,63.0,75,3,3,84.0,1
77,Kane Williamson,Test,2010,78.0,106,5,1,73.58,1
1247,Chris Gayle,ODI_WC,2012,11.0,15,1,0,73.33,0
1861,KL Rahul,IPL,2018,40.0,51,5,0,78.43,1
188,David Warner,T20_WC,2017,2.0,2,0,0,100.0,1
763,Kumar Sangakkara,IPL,2015,18.0,14,1,0,128.57,1
900,Joe Root,ODI_WC,2008,23.0,29,1,1,79.31,1
643,Joe Root,T20_WC,2012,50.0,43,3,3,116.28,0
478,Chris Gayle,Test,2021,77.0,84,3,5,91.67,1
1047,Chris Gayle,IPL,2012,14.0,13,1,0,107.69,0
1061,Ben Stokes,ODI_WC,2009,26.0,24,3,2,108.33,1
18,Suresh Raina,ODI_WC,2020,36.0,33,2,2,109.09,1
1891,Steve Smith,IPL,2012,13.0,16,1,0,81.25,1
1797,Sachin Tendulkar,ODI_WC,2015,148.0,183,15,10,80.87,0
1577,Kane Williamson,Test,2017,72.0,76,10,3,94.74,0
860,MS Dhoni,Test,2014,12.0,13,1,0,92.31,1
934,AB de Villiers,ODI_WC,2019,24.0,33,3,1,72.73,1
1967,Jos Buttler,IPL,2009,9.0,8,1,0,112.5,1
1915,AB de Villiers,Test,2020,25.0,27,3,1,92.59,1
1362,Joe Root,ODI_WC,2021,40.0,42,3,2,95.24,1
72,Shikhar Dhawan,IPL,2013,3.0,4,0,0,75.0,0
1676,Pat Cummins,IPL,2023,71.0,67,10,1,105.97,1
1950,Pat Cummins,IPL,2017,31.0,43,3,1,72.09,1
1750,Ricky Ponting,IPL,2020,159.0,145,9,7,109.66,1
1542,Suresh Raina,ODI_WC,2018,0.0,1,0,0,0.0,1
1469,Shikhar Dhawan,IPL,2018,62.0,51,5,1,121.57,1
1502,Kane Williamson,IPL,2008,54.0,53,4,1,101.89,1
456,Babar Azam,IPL,2022,4.0,4,0,0,100.0,1
1023,Pat Cummins,T20_WC,2023,14.0,14,1,0,100.0,1
119,Babar Azam,IPL,2017,75.0,72,7,1,104.17,1
1472,Kumar Sangakkara,IPL,2017,25.0,27,1,1,92.59,1
1391,Virat Kohli,IPL,2010,17.0,21,2,0,80.95,1
1392,David Warner,ODI_WC,2018,82.0,105,11,2,78.1,1
477,Steve Smith,IPL,2018,3.0,3,0,0,100.0,1
581,Babar Azam,T20_WC,2023,22.0,30,1,1,73.33,1
907,Jos Buttler,IPL,2013,36.0,40,1,1,90.0,1
958,AB de Villiers,IPL,2021,32.0,22,4,2,145.45,1
1913,Brian Lara,IPL,2016,10.0,9,1,0,111.11,1
913,Shikhar Dhawan,IPL,2008,28.0,26,2,1,107.69,1
1101,Babar Azam,IPL,2019,43.0,46,5,1,93.48,1
276,MS Dhoni,IPL,2013,30.0,40,3,1,75.0,1
1887,Babar Azam,IPL,2009,40.0,51,3,1,78.43,1
1946,Kumar Sangakkara,ODI_WC,2016,10.0,8,0,0,125.0,1
92,Sachin Tendulkar,IPL,2020,62.0,65,4,3,95.38,1
1979,Chris Gayle,Test,2009,20.0,23,1,1,86.96,1
1689,Virat Kohli,ODI_WC,2019,152.0,211,16,7,72.04,1
368,Virat Kohli,ODI_WC,2010,0.0,1,0,0,0.0,1
530,MS Dhoni,IPL,2019,16.0,16,1,0,100.0,1
493,Babar Azam,ODI_WC,2009,6.0,8,0,0,75.0,0
1504,David Warner,IPL,2018,28.0,38,3,1,73.68,1
925,Babar Azam,IPL,2011,9.0,8,1,0,112.5,1
1347,AB de Villiers,IPL,2011,46.0,32,6,3,143.75,1
1571,Pat Cummins,Test,2017,74.0,82,8,5,90.24,1
102,Ben Stokes,IPL,2008,8.0,10,1,0,80.0,0
271,Chris Gayle,Test,2015,6.0,5,0,0,120.0,0
307,Chris Gayle,IPL,2023,72.0,97,5,4,74.23,0
387,Sachin Tendulkar,Test,2012,,13,1,1,115.38,1
277,Jos Buttler,Test,2019,19.0,21,1,0,90.48,1
957,Brian Lara,Test,2015,8.0,9,0,0,88.89,1
259,David Warner,T20_WC,2020,19.0,17,1,0,111.76,0
1973,Pat Cummins,Test,2013,9.0,8,1,0,112.5,1
1571,Sachin Tendulkar,Test,2021,38.0,39,2,1,97.44,1
946,Joe Root,IPL,2009,24.0,30,1,1,80.0,1
520,Babar Azam,IPL,2014,54.0,41,7,0,131.71,0
1456,Steve Smith,ODI_WC,2017,13.0,14,0,0,92.86,1
771,Joe Root,IPL,2022,24.0,28,2,1,85.71,1
1334,Jos Buttler,ODI_WC,2022,10.0,10,0,0,100.0,0
459,Rohit Sharma,IPL,2022,95.0,128,5,6,74.22,1
880,Suresh Raina,T20_WC,2016,,28,2,0,89.29,1
1410,David Warner,IPL,2014,6.0,6,0,0,100.0,1
929,Babar Azam,IPL,2018,11.0,12,0,0,91.67,1
1224,Pat Cummins,IPL,2012,3.0,3,0,0,100.0,1
1676,Kane Williamson,ODI_WC,2023,0.0,1,0,0,0.0,1
531,Jos Buttler,IPL,2011,26.0,34,2,0,76.47,1
