match_id,format,year,team1,team2,winner,venue,toss_winner,toss_decision,toss_won_match,match_type
1758,T20_WC,2015,Bangladesh,Afghanistan,Afghanistan,MCG,Afghanistan,field,1,league
1759,IPL,2016,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,Lords,Royal Challengers Bangalore,bat,0,league
1760,T20_WC,2023,South Africa,Sri Lanka,Sri Lanka,MCG,South Africa,bat,0,league
1761,T20_WC,2010,Sri Lanka,New Zealand,Sri Lanka,Wankhede Stadium,New Zealand,field,0,league
1762,ODI_WC,2023,South Africa,Afghanistan,South Africa,MCG,South Africa,field,1,knockout
1763,IPL,2014,Delhi Capitals,Mumbai Indians,Delhi Capitals,Dubai International,Delhi Capitals,field,1,league
1764,T20_WC,2021,South Africa,New Zealand,New Zealand,MCG,South Africa,field,0,league
1765,IPL,2019,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,MA Chidambaram Stadium,Rajasthan Royals,field,1,knockout
1766,IPL,2021,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,Narendra Modi Stadium,Rajasthan Royals,bat,1,knockout
1767,ODI_WC,2016,West Indies,South Africa,South Africa,Lords,South Africa,field,1,league
1768,T20_WC,2018,Australia,South Africa,South Africa,MA Chidambaram Stadium,Australia,bat,0,league
1769,IPL,2011,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Wankhede Stadium,Rajasthan Royals,bat,0,knockout
1770,IPL,2017,Kolkata Knight Riders,Punjab Kings,Kolkata Knight Riders,MA Chidambaram Stadium,Kolkata Knight Riders,field,1,league
1771,T20_WC,2022,Sri Lanka,West Indies,West Indies,Narendra Modi Stadium,West Indies,field,1,league
1772,ODI_WC,2010,New Zealand,South Africa,South Africa,M. Chinnaswamy Stadium,New Zealand,field,0,league
1773,Test,2012,Afghanistan,South Africa,South Africa,Lords,South Africa,bat,1,knockout
1774,Test,2008,Sri Lanka,West Indies,Sri Lanka,SCG,Sri Lanka,field,1,league
1775,ODI_WC,2010,England,Afghanistan,Afghanistan,Lords,Afghanistan,bat,1,knockout
1776,IPL,2022,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,Gaddafi Stadium,Royal Challengers Bangalore,field,1,league
1777,ODI_WC,2015,Sri Lanka,Pakistan,Pakistan,Newlands,Sri Lanka,bat,0,league
1778,IPL,2018,Punjab Kings,Delhi Capitals,Delhi Capitals,Dubai International,Punjab Kings,field,0,league
1779,IPL,2015,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Feroz Shah Kotla,Delhi Capitals,field,0,league
1780,ODI_WC,2022,India,West Indies,India,Feroz Shah Kotla,West Indies,field,0,knockout
1781,IPL,2020,Kolkata Knight Riders,Sunrisers Hyderabad,Sunrisers Hyderabad,Headingley,Kolkata Knight Riders,field,0,league
1782,Test,2011,England,Bangladesh,Bangladesh,Narendra Modi Stadium,Bangladesh,bat,1,league
1783,T20_WC,2009,Pakistan,South Africa,Pakistan,Headingley,South Africa,field,0,league
1784,T20_WC,2020,New Zealand,Afghanistan,New Zealand,MA Chidambaram Stadium,Afghanistan,bat,0,league
1785,ODI_WC,2015,Pakistan,West Indies,Pakistan,Eden Gardens,West Indies,bat,0,knockout
1786,Test,2015,England,Australia,England,Feroz Shah Kotla,Australia,field,0,knockout
1787,T20_WC,2017,South Africa,West Indies,West Indies,Narendra Modi Stadium,West Indies,field,1,knockout
1788,T20_WC,2011,India,Australia,Australia,Dubai International,India,bat,0,league
1789,IPL,2010,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Lords,Delhi Capitals,bat,0,knockout
1790,T20_WC,2009,New Zealand,Sri Lanka,Sri Lanka,Feroz Shah Kotla,New Zealand,field,0,knockout
1791,IPL,2016,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Lords,Chennai Super Kings,field,0,league
1792,ODI_WC,2008,England,India,England,Headingley,India,bat,0,knockout
1793,T20_WC,2014,Australia,England,Australia,Wankhede Stadium,Australia,bat,1,knockout
1794,ODI_WC,2012,West Indies,Afghanistan,Afghanistan,Gaddafi Stadium,Afghanistan,field,1,league
1795,IPL,2015,Delhi Capitals,Mumbai Indians,Mumbai Indians,Lords,Delhi Capitals,field,0,knockout
1796,IPL,2011,Rajasthan Royals,Sunrisers Hyderabad,Sunrisers Hyderabad,Eden Gardens,Sunrisers Hyderabad,bat,1,league
1797,ODI_WC,2014,Afghanistan,Pakistan,Pakistan,MCG,Pakistan,bat,1,league
1798,IPL,2020,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Narendra Modi Stadium,Rajasthan Royals,bat,0,knockout
1799,IPL,2012,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Headingley,Chennai Super Kings,field,0,league
1800,IPL,2022,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,Wankhede Stadium,Kolkata Knight Riders,field,1,league
1801,Test,2021,Australia,West Indies,Australia,Newlands,Australia,bat,1,league
1802,ODI_WC,2012,South Africa,Afghanistan,South Africa,Narendra Modi Stadium,South Africa,bat,1,league
1803,IPL,2021,Rajasthan Royals,Delhi Capitals,Rajasthan Royals,Headingley,Rajasthan Royals,field,1,league
1804,IPL,2016,Kolkata Knight Riders,Chennai Super Kings,Chennai Super Kings,Feroz Shah Kotla,Chennai Super Kings,field,1,knockout
1805,IPL,2016,Rajasthan Royals,Punjab Kings,Punjab Kings,Narendra Modi Stadium,Punjab Kings,field,1,league
1806,ODI_WC,2020,India,England,England,Eden Gardens,England,bat,1,league
1807,ODI_WC,2016,India,New Zealand,New Zealand,MA Chidambaram Stadium,India,field,0,league
1808,IPL,2019,Punjab Kings,Royal Challengers Bangalore,Punjab Kings,SCG,Punjab Kings,field,1,league
1809,IPL,2013,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,Wankhede Stadium,Chennai Super Kings,field,0,knockout
1810,IPL,2013,Mumbai Indians,Delhi Capitals,Mumbai Indians,Headingley,Mumbai Indians,bat,1,league
1811,ODI_WC,2012,Bangladesh,England,England,Gaddafi Stadium,Bangladesh,bat,0,league
1812,ODI_WC,2016,Bangladesh,Pakistan,Pakistan,MA Chidambaram Stadium,Bangladesh,field,0,league
1813,IPL,2017,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Eden Gardens,Mumbai Indians,field,0,knockout
1814,IPL,2015,Chennai Super Kings,Mumbai Indians,Mumbai Indians,M. Chinnaswamy Stadium,Chennai Super Kings,field,0,league
1815,IPL,2014,Delhi Capitals,Rajasthan Royals,Delhi Capitals,SCG,Rajasthan Royals,field,0,league
1816,Test,2014,Sri Lanka,Bangladesh,Sri Lanka,M. Chinnaswamy Stadium,Bangladesh,field,0,knockout
1817,IPL,2013,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,Wankhede Stadium,Kolkata Knight Riders,bat,0,knockout
1818,ODI_WC,2012,Pakistan,Afghanistan,Afghanistan,Lords,Afghanistan,bat,1,knockout
1819,T20_WC,2020,England,West Indies,West Indies,Narendra Modi Stadium,England,bat,0,league
1820,IPL,2011,Royal Challengers Bangalore,Rajasthan Royals,Rajasthan Royals,Gaddafi Stadium,Rajasthan Royals,field,1,league
1821,IPL,2010,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,Dubai International,Mumbai Indians,field,0,league
1822,IPL,2023,Kolkata Knight Riders,Delhi Capitals,Kolkata Knight Riders,SuperSport Park,Delhi Capitals,field,0,knockout
1823,T20_WC,2010,Australia,South Africa,South Africa,Lords,Australia,bat,0,league
1824,ODI_WC,2013,Bangladesh,Afghanistan,Afghanistan,MA Chidambaram Stadium,Afghanistan,field,1,league
1825,T20_WC,2022,Afghanistan,South Africa,Afghanistan,Newlands,Afghanistan,bat,1,league
1826,T20_WC,2011,Afghanistan,Sri Lanka,Sri Lanka,Lords,Sri Lanka,field,1,knockout
1827,IPL,2019,Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,MA Chidambaram Stadium,Kolkata Knight Riders,field,0,knockout
1828,Test,2019,West Indies,Australia,West Indies,Newlands,Australia,bat,0,league
1829,ODI_WC,2013,England,Afghanistan,Afghanistan,,Afghanistan,field,1,league
1830,IPL,2010,Delhi Capitals,Mumbai Indians,Delhi Capitals,Dubai International,Mumbai Indians,field,0,league
1831,Test,2022,Australia,Sri Lanka,Australia,SCG,Australia,bat,1,knockout
1832,T20_WC,2011,Afghanistan,India,India,Wankhede Stadium,Afghanistan,field,0,league
1833,T20_WC,2022,South Africa,West Indies,West Indies,SuperSport Park,South Africa,field,0,knockout
1834,ODI_WC,2016,New Zealand,Sri Lanka,Sri Lanka,SuperSport Park,New Zealand,bat,0,league
1835,ODI_WC,2012,Australia,India,India,MCG,Australia,field,0,league
1836,ODI_WC,2020,West Indies,Pakistan,West Indies,MA Chidambaram Stadium,Pakistan,field,0,league
1837,IPL,2014,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Newlands,Sunrisers Hyderabad,bat,1,league
1838,IPL,2017,Mumbai Indians,Delhi Capitals,Mumbai Indians,Lords,Mumbai Indians,field,1,league
1839,Test,2009,Bangladesh,Sri Lanka,Bangladesh,Eden Gardens,Sri Lanka,field,0,league
1840,IPL,2021,Sunrisers Hyderabad,Royal Challengers Bangalore,Royal Challengers Bangalore,MA Chidambaram Stadium,Royal Challengers Bangalore,field,1,league
1841,IPL,2021,Rajasthan Royals,Royal Challengers Bangalore,Rajasthan Royals,Narendra Modi Stadium,Royal Challengers Bangalore,bat,0,league
1842,IPL,2012,Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Newlands,Royal Challengers Bangalore,bat,1,knockout
1843,IPL,2016,Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,Mumbai Indians,bat,1,league
1844,T20_WC,2023,Bangladesh,West Indies,Bangladesh,Wankhede Stadium,West Indies,field,0,knockout
1845,Test,2018,Australia,New Zealand,Australia,Feroz Shah Kotla,New Zealand,bat,0,knockout
1846,IPL,2010,Delhi Capitals,Sunrisers Hyderabad,Delhi Capitals,Feroz Shah Kotla,Delhi Capitals,field,1,league
1847,IPL,2021,Chennai Super Kings,Delhi Capitals,Chennai Super Kings,Dubai International,Delhi Capitals,bat,0,league
1848,IPL,2016,Royal Challengers Bangalore,Punjab Kings,Punjab Kings,Lords,Royal Challengers Bangalore,field,0,league
1849,Test,2021,India,South Africa,South Africa,M. Chinnaswamy Stadium,India,bat,0,league
1850,T20_WC,2023,New Zealand,Australia,Australia,Lords,Australia,field,1,league
1851,IPL,2018,Punjab Kings,Sunrisers Hyderabad,Punjab Kings,Gaddafi Stadium,Sunrisers Hyderabad,bat,0,league
1852,ODI_WC,2022,Pakistan,New Zealand,Pakistan,Feroz Shah Kotla,New Zealand,bat,0,league
1853,Test,2013,New Zealand,Australia,New Zealand,,Australia,field,0,league
1854,ODI_WC,2011,West Indies,Pakistan,West Indies,Headingley,West Indies,bat,1,knockout
1855,Test,2014,Afghanistan,West Indies,Afghanistan,Lords,Afghanistan,field,1,knockout
1856,IPL,2023,Rajasthan Royals,Punjab Kings,Punjab Kings,MCG,Punjab Kings,bat,1,league
1857,ODI_WC,2015,Afghanistan,New Zealand,New Zealand,Headingley,New Zealand,bat,1,league
1858,T20_WC,2013,India,Pakistan,India,Headingley,Pakistan,bat,0,knockout
1859,ODI_WC,2012,Afghanistan,West Indies,West Indies,MA Chidambaram Stadium,West Indies,bat,1,league
1860,ODI_WC,2013,Pakistan,New Zealand,Pakistan,,New Zealand,field,0,league
1861,ODI_WC,2012,South Africa,West Indies,West Indies,Feroz Shah Kotla,West Indies,field,1,league
1862,ODI_WC,2015,Afghanistan,New Zealand,Afghanistan,Wankhede Stadium,New Zealand,field,0,league
1863,IPL,2008,Sunrisers Hyderabad,Chennai Super Kings,Chennai Super Kings,Gaddafi Stadium,Sunrisers Hyderabad,field,0,league
1864,T20_WC,2023,South Africa,Bangladesh,Bangladesh,Feroz Shah Kotla,Bangladesh,field,1,league
1865,Test,2018,Sri Lanka,Pakistan,Pakistan,Wankhede Stadium,Pakistan,field,1,league
1866,Test,2014,Pakistan,Australia,Australia,SCG,Pakistan,bat,0,league
1867,IPL,2022,Mumbai Indians,Kolkata Knight Riders,Kolkata Knight Riders,Newlands,Mumbai Indians,field,0,league
1868,IPL,2017,Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,Lords,Chennai Super Kings,field,1,league
1869,IPL,2017,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Narendra Modi Stadium,Kolkata Knight Riders,field,1,knockout
1870,ODI_WC,2023,Sri Lanka,South Africa,South Africa,Gaddafi Stadium,Sri Lanka,field,0,knockout
1871,ODI_WC,2018,Sri Lanka,Afghanistan,Afghanistan,,Afghanistan,field,1,league
1872,IPL,2009,Punjab Kings,Rajasthan Royals,Punjab Kings,Feroz Shah Kotla,Rajasthan Royals,bat,0,league
1873,T20_WC,2022,Bangladesh,Afghanistan,Afghanistan,Wankhede Stadium,Bangladesh,bat,0,league
1874,ODI_WC,2021,India,Australia,Australia,Gaddafi Stadium,Australia,field,1,league
1875,ODI_WC,2016,England,West Indies,England,Wankhede Stadium,West Indies,field,0,knockout
1876,T20_WC,2008,Sri Lanka,Bangladesh,Sri Lanka,Gaddafi Stadium,Sri Lanka,bat,1,knockout
1877,T20_WC,2018,Bangladesh,New Zealand,Bangladesh,Eden Gardens,Bangladesh,field,1,league
1878,T20_WC,2023,England,South Africa,England,SuperSport Park,England,field,1,knockout
1879,IPL,2017,Mumbai Indians,Royal Challengers Bangalore,Royal Challengers Bangalore,Feroz Shah Kotla,Mumbai Indians,bat,0,league
1880,T20_WC,2013,India,New Zealand,India,SuperSport Park,New Zealand,bat,0,league
1881,ODI_WC,2016,New Zealand,Sri Lanka,New Zealand,Headingley,New Zealand,field,1,league
1882,Test,2008,South Africa,Sri Lanka,Sri Lanka,M. Chinnaswamy Stadium,Sri Lanka,field,1,league
1883,T20_WC,2011,Afghanistan,West Indies,Afghanistan,Gaddafi Stadium,West Indies,bat,0,league
1884,ODI_WC,2023,Sri Lanka,West Indies,Sri Lanka,MCG,West Indies,bat,0,league
1885,IPL,2011,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Narendra Modi Stadium,Chennai Super Kings,field,0,league
1886,T20_WC,2022,New Zealand,Sri Lanka,Sri Lanka,SuperSport Park,Sri Lanka,bat,1,league
1887,IPL,2016,Delhi Capitals,Kolkata Knight Riders,Kolkata Knight Riders,Headingley,Delhi Capitals,bat,0,league
1888,IPL,2018,Kolkata Knight Riders,Rajasthan Royals,Kolkata Knight Riders,M. Chinnaswamy Stadium,Rajasthan Royals,bat,0,knockout
1889,ODI_WC,2012,India,Australia,India,Newlands,Australia,field,0,league
1890,Test,2012,South Africa,England,South Africa,MA Chidambaram Stadium,England,bat,0,league
1891,IPL,2013,Delhi Capitals,Kolkata Knight Riders,Delhi Capitals,,Delhi Capitals,field,1,knockout
1892,IPL,2008,Delhi Capitals,Sunrisers Hyderabad,Sunrisers Hyderabad,Dubai International,Sunrisers Hyderabad,field,1,knockout
1893,ODI_WC,2008,New Zealand,Australia,Australia,SuperSport Park,New Zealand,bat,0,knockout
1894,IPL,2022,Mumbai Indians,Sunrisers Hyderabad,Sunrisers Hyderabad,SuperSport Park,Mumbai Indians,field,0,league
1895,T20_WC,2016,Pakistan,New Zealand,New Zealand,MCG,New Zealand,bat,1,league
1896,ODI_WC,2010,Australia,India,Australia,Gaddafi Stadium,India,bat,0,knockout
1897,T20_WC,2011,India,West Indies,West Indies,MA Chidambaram Stadium,India,bat,0,league
1898,IPL,2008,Chennai Super Kings,Rajasthan Royals,Chennai Super Kings,SuperSport Park,Chennai Super Kings,bat,1,league
1899,IPL,2016,Chennai Super Kings,Mumbai Indians,Chennai Super Kings,Narendra Modi Stadium,Mumbai Indians,bat,0,league
1900,ODI_WC,2022,Afghanistan,Australia,Afghanistan,Lords,Australia,field,0,league
1901,T20_WC,2015,Sri Lanka,West Indies,West Indies,Lords,West Indies,field,1,knockout
1902,IPL,2009,Sunrisers Hyderabad,Mumbai Indians,Sunrisers Hyderabad,Wankhede Stadium,Mumbai Indians,bat,0,league
1903,ODI_WC,2015,Australia,Afghanistan,Afghanistan,M. Chinnaswamy Stadium,Afghanistan,field,1,league
1904,IPL,2022,Punjab Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,Wankhede Stadium,Punjab Kings,field,0,league
1905,ODI_WC,2023,Pakistan,Sri Lanka,Pakistan,SuperSport Park,Pakistan,field,1,league
1906,IPL,2014,Chennai Super Kings,Punjab Kings,Punjab Kings,Newlands,Chennai Super Kings,bat,0,league
1907,Test,2018,New Zealand,Australia,Australia,SuperSport Park,New Zealand,bat,0,knockout
1908,IPL,2013,Sunrisers Hyderabad,Chennai Super Kings,Sunrisers Hyderabad,Newlands,Sunrisers Hyderabad,bat,1,league
1909,IPL,2008,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,SuperSport Park,Royal Challengers Bangalore,bat,1,league
1910,IPL,2022,Kolkata Knight Riders,Chennai Super Kings,Kolkata Knight Riders,Wankhede Stadium,Kolkata Knight Riders,field,1,knockout
1911,IPL,2014,Punjab Kings,Mumbai Indians,Mumbai Indians,MCG,Punjab Kings,bat,0,knockout
1912,Test,2017,Afghanistan,Pakistan,Afghanistan,Newlands,Pakistan,bat,0,league
1913,Test,2014,England,New Zealand,England,Lords,New Zealand,field,0,league
1914,IPL,2020,Royal Challengers Bangalore,Sunrisers Hyderabad,Royal Challengers Bangalore,M. Chinnaswamy Stadium,Royal Challengers Bangalore,field,1,knockout
1915,IPL,2021,Kolkata Knight Riders,Sunrisers Hyderabad,Kolkata Knight Riders,Narendra Modi Stadium,Sunrisers Hyderabad,bat,0,league
1916,ODI_WC,2016,Sri Lanka,West Indies,West Indies,Wankhede Stadium,Sri Lanka,bat,0,league
1917,Test,2008,West Indies,Afghanistan,West Indies,Wankhede Stadium,West Indies,bat,1,league
1918,T20_WC,2009,West Indies,Afghanistan,Afghanistan,Narendra Modi Stadium,West Indies,field,0,knockout
1919,IPL,2018,Punjab Kings,Rajasthan Royals,Rajasthan Royals,Headingley,Rajasthan Royals,bat,1,league
1920,IPL,2016,Sunrisers Hyderabad,Delhi Capitals,Delhi Capitals,Newlands,Sunrisers Hyderabad,field,0,knockout
1921,ODI_WC,2020,England,Bangladesh,England,SCG,Bangladesh,field,0,league
1922,IPL,2016,Delhi Capitals,Mumbai Indians,Delhi Capitals,SCG,Mumbai Indians,bat,0,league
1923,T20_WC,2020,West Indies,New Zealand,West Indies,Lords,New Zealand,bat,0,league
1924,IPL,2013,Delhi Capitals,Punjab Kings,Punjab Kings,Lords,Delhi Capitals,field,0,league
1925,ODI_WC,2013,England,West Indies,England,Feroz Shah Kotla,England,bat,1,knockout
1926,IPL,2011,Sunrisers Hyderabad,Rajasthan Royals,Sunrisers Hyderabad,Lords,Sunrisers Hyderabad,field,1,league
1927,T20_WC,2011,Sri Lanka,Bangladesh,Bangladesh,Dubai International,Bangladesh,field,1,knockout
1928,T20_WC,2012,West Indies,Australia,West Indies,MA Chidambaram Stadium,Australia,field,0,league
1929,T20_WC,2010,Bangladesh,Sri Lanka,Bangladesh,Feroz Shah Kotla,Sri Lanka,bat,0,knockout
1930,IPL,2008,Chennai Super Kings,Rajasthan Royals,Rajasthan Royals,Eden Gardens,Rajasthan Royals,bat,1,league
1931,T20_WC,2022,India,Pakistan,Pakistan,Feroz Shah Kotla,Pakistan,bat,1,league
1932,T20_WC,2008,Pakistan,India,Pakistan,Narendra Modi Stadium,Pakistan,bat,1,league
1933,T20_WC,2019,South Africa,Afghanistan,Afghanistan,SCG,South Africa,bat,0,knockout
1934,T20_WC,2023,New Zealand,Afghanistan,New Zealand,Headingley,Afghanistan,bat,0,league
1935,ODI_WC,2022,Pakistan,Bangladesh,Pakistan,SCG,Pakistan,bat,1,knockout
1936,ODI_WC,2020,Pakistan,Afghanistan,Pakistan,MA Chidambaram Stadium,Pakistan,field,1,league
1937,IPL,2014,Punjab Kings,Rajasthan Royals,Rajasthan Royals,Narendra Modi Stadium,Rajasthan Royals,field,1,league
1938,ODI_WC,2023,West Indies,South Africa,South Africa,Lords,South Africa,field,1,league
1939,T20_WC,2008,India,Bangladesh,India,Feroz Shah Kotla,India,field,1,league
1940,IPL,2008,Royal Challengers Bangalore,Rajasthan Royals,Royal Challengers Bangalore,MA Chidambaram Stadium,Rajasthan Royals,bat,0,knockout
1941,IPL,2010,Royal Challengers Bangalore,Kolkata Knight Riders,Kolkata Knight Riders,M. Chinnaswamy Stadium,Kolkata Knight Riders,field,1,league
1942,IPL,2017,Rajasthan Royals,Chennai Super Kings,Chennai Super Kings,Narendra Modi Stadium,Chennai Super Kings,field,1,knockout
1943,ODI_WC,2022,India,Bangladesh,India,SuperSport Park,Bangladesh,bat,0,league
1944,ODI_WC,2011,West Indies,New Zealand,New Zealand,Feroz Shah Kotla,West Indies,field,0,league
1945,ODI_WC,2023,Sri Lanka,Afghanistan,Sri Lanka,Gaddafi Stadium,Sri Lanka,field,1,league
1946,T20_WC,2023,New Zealand,Australia,Australia,Newlands,Australia,bat,1,league
1947,IPL,2023,Kolkata Knight Riders,Mumbai Indians,Kolkata Knight Riders,Newlands,Kolkata Knight Riders,field,1,league
1948,IPL,2011,Sunrisers Hyderabad,Delhi Capitals,Sunrisers Hyderabad,Headingley,Delhi Capitals,field,0,league
1949,IPL,2009,Rajasthan Royals,Chennai Super Kings,Rajasthan Royals,SCG,Rajasthan Royals,bat,1,league
1950,IPL,2008,Mumbai Indians,Chennai Super Kings,Mumbai Indians,MA Chidambaram Stadium,Chennai Super Kings,field,0,league
1951,IPL,2010,Chennai Super Kings,Kolkata Knight Riders,Kolkata Knight Riders,Narendra Modi Stadium,Kolkata Knight Riders,field,1,league
1952,IPL,2018,Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,Dubai International,Rajasthan Royals,bat,1,knockout
1953,T20_WC,2011,Bangladesh,Afghanistan,Bangladesh,Eden Gardens,Bangladesh,bat,1,league
1954,ODI_WC,2010,Afghanistan,New Zealand,New Zealand,M. Chinnaswamy Stadium,Afghanistan,bat,0,knockout
1955,Test,2015,England,Sri Lanka,Sri Lanka,Wankhede Stadium,Sri Lanka,bat,1,league
1956,Test,2021,New Zealand,Pakistan,New Zealand,Feroz Shah Kotla,Pakistan,field,0,knockout
1957,T20_WC,2017,Sri Lanka,West Indies,West Indies,Dubai International,West Indies,field,1,league
