match_id,bowler,format,year,overs,runs_conceded,wickets,economy_rate,maidens
923,Rashid Khan,IPL,2023,10,115,4,11.5,2
1494,Kagiso Rabada,IPL,2008,4,25,0,6.25,1
661,Mitchell Starc,IPL,2011,4,37,1,9.25,1
1439,Pat Cummins,Test,2011,20,216,1,10.8,1
1725,Glenn Maxwell,IPL,2019,20,183,0,9.15,1
1152,Glenn Maxwell,ODI_WC,2021,4,38,1,9.5,2
1506,Pat Cummins,Test,2008,4,31,2,7.75,2
1478,Shaheen Afridi,IPL,2014,4,22,2,5.5,0
269,Jasprit Bumrah,IPL,2010,10,59,0,5.9,0
424,Yuzvendra Chahal,IPL,2019,10,99,4,9.9,2
1551,Stuart Broad,IPL,2008,4,42,2,10.5,0
731,Shaheen Afridi,Test,2023,20,217,1,10.85,0
892,Pat Cummins,IPL,2019,20,150,0,7.5,0
443,Yuzvendra Chahal,IPL,2023,20,235,0,11.75,1
223,Stuart Broad,IPL,2021,10,94,0,9.4,1
1904,Stuart Broad,IPL,2014,20,121,4,6.05,1
426,Muttiah Muralitharan,IPL,2010,20,109,0,5.45,2
663,Glenn Maxwell,IPL,2023,4,35,2,8.75,1
832,James Anderson,IPL,2010,20,203,2,10.15,0
366,Lasith Malinga,IPL,2020,10,51,0,5.1,2
1123,Glenn Maxwell,IPL,2020,10,51,2,5.1,2
310,Glenn Maxwell,Test,2010,4,36,1,9.0,0
1544,Lasith Malinga,IPL,2023,4,47,1,11.75,0
1015,Rashid Khan,ODI_WC,2011,10,101,0,10.1,1
97,Ravindra Jadeja,IPL,2012,4,24,3,6.0,0
1692,Shane Warne,ODI_WC,2021,10,56,2,5.6,1
583,Shane Warne,IPL,2008,20,214,2,10.7,2
996,Jasprit Bumrah,Test,2010,10,106,1,10.6,1
1515,Ravindra Jadeja,ODI_WC,2019,10,81,2,8.1,2
397,Ravindra Jadeja,Test,2021,20,105,3,5.25,2
170,Muttiah Muralitharan,ODI_WC,2008,20,207,1,10.35,1
1183,Pat Cummins,ODI_WC,2010,20,157,1,7.85,2
13,Rashid Khan,ODI_WC,2010,4,42,0,10.5,0
1827,Shaheen Afridi,ODI_WC,2011,4,24,1,6.0,2
1144,Glenn Maxwell,T20_WC,2019,4,32,1,8.0,1
1330,Shaheen Afridi,IPL,2017,10,86,2,8.6,2
327,Shaheen Afridi,IPL,2019,20,151,4,7.55,1
406,Rashid Khan,ODI_WC,2008,4,47,0,11.75,1
1960,Yuzvendra Chahal,IPL,2012,4,41,1,10.25,1
1972,Pat Cummins,IPL,2019,4,43,2,10.75,2
1506,Glenn Maxwell,T20_WC,2011,4,26,3,6.5,0
1161,Stuart Broad,ODI_WC,2020,20,153,3,7.65,2
1952,Jasprit Bumrah,IPL,2012,20,115,2,5.75,1
483,Lasith Malinga,ODI_WC,2013,4,47,0,11.75,1
515,James Anderson,IPL,2010,10,68,2,6.8,2
1728,Rashid Khan,IPL,2022,20,114,1,5.7,1
21,Trent Boult,T20_WC,2010,10,64,5,6.4,1
1918,Glenn Maxwell,IPL,2020,10,90,4,9.0,1
249,Mitchell Starc,T20_WC,2012,20,146,1,7.3,2
1613,Kagiso Rabada,T20_WC,2012,10,61,4,6.1,2
353,Trent Boult,Test,2016,20,165,0,8.25,0
932,Stuart Broad,IPL,2014,4,38,4,9.5,0
266,Kagiso Rabada,T20_WC,2022,20,193,5,9.65,2
1764,Stuart Broad,ODI_WC,2013,4,20,5,5.0,1
402,Kagiso Rabada,IPL,2009,10,102,2,10.2,1
1759,Shane Warne,IPL,2016,10,66,0,6.6,1
749,Rashid Khan,IPL,2017,4,45,5,11.25,2
488,Glenn Maxwell,IPL,2022,20,119,1,5.95,2
1281,Glenn Maxwell,IPL,2022,4,31,1,7.75,2
927,Kagiso Rabada,IPL,2010,10,71,0,7.1,1
1946,Lasith Malinga,T20_WC,2014,4,33,1,8.25,1
2000,Muttiah Muralitharan,IPL,2015,4,28,0,7.0,1
550,James Anderson,IPL,2020,4,41,1,10.25,2
695,Muttiah Muralitharan,ODI_WC,2016,10,76,0,7.6,1
588,Mitchell Starc,Test,2023,20,149,1,7.45,2
1008,Trent Boult,IPL,2021,20,235,0,11.75,2
1963,Shaheen Afridi,T20_WC,2012,10,78,4,7.8,1
1067,Pat Cummins,IPL,2013,10,59,2,5.9,0
1075,Ravindra Jadeja,T20_WC,2022,4,27,6,6.75,2
1117,Shaheen Afridi,IPL,2013,20,201,0,10.05,2
956,Glenn Maxwell,IPL,2012,20,136,3,6.8,1
826,Pat Cummins,ODI_WC,2020,20,195,0,9.75,0
1596,Ravindra Jadeja,ODI_WC,2014,10,114,2,11.4,0
1740,Ravindra Jadeja,T20_WC,2008,20,152,4,7.6,1
1029,Mitchell Starc,Test,2022,4,25,0,6.25,0
1066,Shane Warne,ODI_WC,2012,20,200,4,10.0,1
1282,Lasith Malinga,ODI_WC,2018,20,161,1,8.05,1
1468,Stuart Broad,IPL,2017,4,21,1,5.25,0
1932,Lasith Malinga,IPL,2013,4,36,3,9.0,2
1422,Yuzvendra Chahal,ODI_WC,2019,10,90,3,9.0,0
559,Shane Warne,Test,2010,10,97,3,9.7,2
566,Rashid Khan,Test,2009,4,40,2,10.0,2
1059,Shane Warne,T20_WC,2011,20,190,0,9.5,2
1583,Jasprit Bumrah,T20_WC,2020,20,147,0,7.35,0
380,Mitchell Starc,IPL,2010,4,43,0,10.75,2
529,Kagiso Rabada,ODI_WC,2013,10,115,0,11.5,1
387,Mitchell Starc,ODI_WC,2013,4,28,1,7.0,1
73,Trent Boult,IPL,2011,20,139,3,6.95,2
1980,Pat Cummins,ODI_WC,2019,20,171,7,8.55,0
1991,Glenn Maxwell,T20_WC,2011,10,119,2,11.9,2
320,Rashid Khan,T20_WC,2020,10,61,0,6.1,1
852,James Anderson,IPL,2017,10,84,2,8.4,1
1981,Shaheen Afridi,IPL,2023,4,25,0,6.25,2
1022,Stuart Broad,Test,2017,10,78,2,7.8,0
1356,Yuzvendra Chahal,Test,2018,4,30,0,7.5,1
7,Shaheen Afridi,ODI_WC,2020,4,35,0,8.75,0
1501,Trent Boult,T20_WC,2017,4,20,2,5.0,1
886,Jasprit Bumrah,IPL,2018,10,106,2,10.6,1
318,Jasprit Bumrah,IPL,2009,4,39,0,9.75,2
925,Jasprit Bumrah,IPL,2014,10,119,1,11.9,1
1658,Glenn Maxwell,T20_WC,2016,4,27,3,6.75,2
893,Pat Cummins,ODI_WC,2020,4,44,2,11.0,1
1042,Yuzvendra Chahal,ODI_WC,2016,10,92,2,9.2,1
1794,Glenn Maxwell,ODI_WC,2017,4,26,2,6.5,0
688,Lasith Malinga,IPL,2009,20,141,1,7.05,2
11,James Anderson,Test,2022,4,20,0,5.0,0
1818,Shaheen Afridi,ODI_WC,2016,10,74,2,7.4,2
1662,Rashid Khan,IPL,2012,20,225,3,11.25,0
987,Yuzvendra Chahal,IPL,2022,10,55,3,5.5,1
1171,Shaheen Afridi,IPL,2018,4,45,3,11.25,2
955,Shane Warne,ODI_WC,2019,10,76,1,7.6,2
742,Pat Cummins,Test,2013,4,40,1,10.0,2
1620,Shane Warne,IPL,2008,20,192,2,9.6,1
1880,Ravindra Jadeja,IPL,2021,10,97,1,9.7,1
1511,Stuart Broad,IPL,2022,20,176,1,8.8,2
909,Rashid Khan,T20_WC,2020,20,165,4,8.25,0
1542,Pat Cummins,T20_WC,2014,4,45,4,11.25,0
1576,Lasith Malinga,Test,2022,10,97,2,9.7,1
1189,Muttiah Muralitharan,Test,2023,10,93,3,9.3,1
121,Mitchell Starc,Test,2015,10,79,0,7.9,0
1089,James Anderson,IPL,2012,20,131,2,6.55,0
308,Shane Warne,IPL,2013,4,20,1,5.0,1
770,Yuzvendra Chahal,IPL,2011,20,237,0,11.85,0
1254,Shaheen Afridi,IPL,2022,10,102,3,10.2,0
41,Stuart Broad,Test,2010,4,47,0,11.75,0
1854,Stuart Broad,Test,2010,4,41,4,10.25,1
1054,Glenn Maxwell,IPL,2009,4,21,2,5.25,0
1112,Lasith Malinga,Test,2017,4,32,3,8.0,2
745,James Anderson,T20_WC,2013,4,23,1,5.75,1
806,Kagiso Rabada,IPL,2016,10,106,0,10.6,2
731,Kagiso Rabada,T20_WC,2021,10,63,3,6.3,2
1310,Rashid Khan,IPL,2022,10,96,3,9.6,0
126,Mitchell Starc,IPL,2010,10,96,2,9.6,2
649,Stuart Broad,IPL,2008,20,189,0,9.45,1
613,Jasprit Bumrah,T20_WC,2017,4,44,1,11.0,1
272,Shaheen Afridi,T20_WC,2023,4,40,1,10.0,1
1955,Stuart Broad,ODI_WC,2008,10,72,2,7.2,1
1884,Pat Cummins,T20_WC,2011,10,72,1,7.2,0
844,Muttiah Muralitharan,ODI_WC,2022,4,20,0,5.0,1
844,Shaheen Afridi,Test,2021,20,227,2,11.35,2
1075,Shane Warne,ODI_WC,2008,20,114,0,5.7,0
1033,Trent Boult,IPL,2017,4,33,0,8.25,1
1949,Mitchell Starc,T20_WC,2009,10,85,0,8.5,2
1395,James Anderson,Test,2011,4,32,1,8.0,2
691,Lasith Malinga,T20_WC,2011,10,90,2,9.0,1
213,Lasith Malinga,ODI_WC,2018,4,40,3,10.0,1
657,Jasprit Bumrah,ODI_WC,2019,4,25,0,6.25,2
1697,Lasith Malinga,IPL,2015,10,55,1,5.5,2
1826,Pat Cummins,IPL,2011,4,44,0,11.0,1
1114,Glenn Maxwell,ODI_WC,2022,4,33,0,8.25,2
502,Trent Boult,IPL,2010,20,117,1,5.85,1
914,Jasprit Bumrah,IPL,2011,20,194,1,9.7,0
1378,Kagiso Rabada,IPL,2012,10,65,4,6.5,0
1638,Stuart Broad,IPL,2023,4,22,2,5.5,1
1625,Jasprit Bumrah,IPL,2012,20,139,4,6.95,1
948,Shane Warne,T20_WC,2020,10,70,0,7.0,1
1971,Shane Warne,Test,2011,20,221,2,11.05,2
226,Muttiah Muralitharan,IPL,2017,20,143,2,7.15,2
636,Shane Warne,ODI_WC,2009,4,41,0,10.25,0
50,Yuzvendra Chahal,ODI_WC,2010,20,180,0,9.0,1
560,Jasprit Bumrah,ODI_WC,2017,20,113,0,5.65,1
1325,Pat Cummins,ODI_WC,2017,4,24,5,6.0,1
79,Glenn Maxwell,IPL,2010,10,55,0,5.5,2
1730,Kagiso Rabada,IPL,2012,4,31,4,7.75,1
1879,Kagiso Rabada,Test,2018,4,47,2,11.75,2
1581,Glenn Maxwell,ODI_WC,2009,10,62,1,6.2,0
838,Shaheen Afridi,IPL,2023,20,147,3,7.35,1
871,Lasith Malinga,T20_WC,2022,4,42,0,10.5,1
1939,Yuzvendra Chahal,ODI_WC,2009,4,44,1,11.0,2
1826,Glenn Maxwell,IPL,2018,4,40,0,10.0,1
1957,Trent Boult,IPL,2023,10,82,0,8.2,2
1979,Glenn Maxwell,IPL,2019,4,38,2,9.5,1
634,Shane Warne,IPL,2023,4,32,2,8.0,0
1198,Ravindra Jadeja,IPL,2017,10,109,2,10.9,1
447,Pat Cummins,T20_WC,2009,20,157,1,7.85,2
1623,Shaheen Afridi,IPL,2018,4,42,3,10.5,1
1615,Ravindra Jadeja,IPL,2013,20,181,1,9.05,2
1666,Shane Warne,IPL,2023,10,86,2,8.6,1
806,Shane Warne,T20_WC,2015,20,191,7,9.55,2
857,Lasith Malinga,IPL,2017,10,70,3,7.0,1
1004,James Anderson,IPL,2023,10,77,2,7.7,0
1864,Shaheen Afridi,IPL,2023,20,212,2,10.6,1
1596,James Anderson,T20_WC,2013,20,153,3,7.65,2
587,James Anderson,IPL,2011,4,38,0,9.5,0
541,Shaheen Afridi,IPL,2015,10,96,0,9.6,0
60,Glenn Maxwell,T20_WC,2011,20,221,0,11.05,2
1093,Lasith Malinga,ODI_WC,2018,4,32,2,8.0,2
1701,Jasprit Bumrah,ODI_WC,2016,10,113,2,11.3,1
596,Shaheen Afridi,IPL,2015,4,47,0,11.75,0
780,James Anderson,Test,2020,4,24,0,6.0,2
1360,Ravindra Jadeja,ODI_WC,2019,10,100,6,10.0,1
1023,Lasith Malinga,IPL,2022,4,39,1,9.75,1
341,Glenn Maxwell,T20_WC,2011,20,163,1,8.15,2
1701,Mitchell Starc,IPL,2014,4,28,2,7.0,0
1722,Pat Cummins,T20_WC,2020,4,20,5,5.0,2
567,Yuzvendra Chahal,IPL,2018,10,94,0,9.4,1
1394,Pat Cummins,IPL,2017,20,144,2,7.2,2
1557,Mitchell Starc,Test,2018,20,177,0,8.85,1
1500,Kagiso Rabada,T20_WC,2016,20,117,1,5.85,2
1250,James Anderson,Test,2013,20,106,1,5.3,2
1909,Glenn Maxwell,IPL,2008,4,42,0,10.5,0
392,Mitchell Starc,IPL,2020,20,117,1,5.85,0
366,Jasprit Bumrah,IPL,2013,20,119,2,5.95,1
1375,Stuart Broad,T20_WC,2015,10,89,3,8.9,0
1173,Glenn Maxwell,Test,2023,20,202,3,10.1,2
1859,Shaheen Afridi,ODI_WC,2016,10,50,2,5.0,0
1211,Yuzvendra Chahal,IPL,2008,20,161,3,8.05,2
125,Shaheen Afridi,IPL,2020,4,37,2,9.25,2
1967,Shane Warne,ODI_WC,2012,20,203,3,10.15,1
341,Jasprit Bumrah,IPL,2022,10,116,1,11.6,0
1245,Rashid Khan,T20_WC,2023,20,102,2,5.1,1
1824,Shaheen Afridi,ODI_WC,2012,4,45,0,11.25,2
698,Trent Boult,Test,2015,10,117,4,11.7,2
625,Shane Warne,IPL,2014,4,44,2,11.0,1
154,Ravindra Jadeja,ODI_WC,2023,20,232,3,11.6,1
1549,Pat Cummins,ODI_WC,2012,20,116,1,5.8,1
1807,Pat Cummins,T20_WC,2020,10,119,0,11.9,2
1538,Jasprit Bumrah,ODI_WC,2022,4,41,1,10.25,0
241,Kagiso Rabada,T20_WC,2019,4,21,2,5.25,2
161,Stuart Broad,T20_WC,2013,10,97,0,9.7,2
1472,Stuart Broad,ODI_WC,2015,20,198,0,9.9,2
31,Rashid Khan,T20_WC,2013,20,188,0,9.4,2
1601,Trent Boult,T20_WC,2017,4,44,0,11.0,0
1743,Yuzvendra Chahal,T20_WC,2012,10,102,2,10.2,2
182,Glenn Maxwell,ODI_WC,2017,4,24,3,6.0,1
615,Muttiah Muralitharan,IPL,2008,20,135,1,6.75,0
629,Shane Warne,ODI_WC,2019,20,164,3,8.2,1
143,Stuart Broad,IPL,2015,4,31,1,7.75,1
1364,Jasprit Bumrah,IPL,2015,20,192,3,9.6,2
1204,Pat Cummins,ODI_WC,2020,20,119,0,5.95,0
1351,Shane Warne,IPL,2013,10,74,1,7.4,2
100,Shaheen Afridi,IPL,2014,10,66,1,6.6,0
1195,Kagiso Rabada,ODI_WC,2014,10,70,0,7.0,0
1804,Glenn Maxwell,T20_WC,2022,20,199,0,9.95,1
1229,Rashid Khan,Test,2023,10,55,1,5.5,0
517,Kagiso Rabada,Test,2019,4,44,2,11.0,1
1158,Yuzvendra Chahal,IPL,2023,20,189,4,9.45,2
1541,Shaheen Afridi,IPL,2018,4,31,2,7.75,1
1854,Stuart Broad,IPL,2023,20,168,0,8.4,1
429,Glenn Maxwell,T20_WC,2009,4,39,0,9.75,0
551,Stuart Broad,IPL,2021,10,101,1,10.1,0
875,Glenn Maxwell,IPL,2023,20,212,1,10.6,1
239,Pat Cummins,IPL,2021,20,136,1,6.8,2
838,Ravindra Jadeja,IPL,2013,4,44,1,11.0,1
758,Lasith Malinga,ODI_WC,2014,20,216,1,10.8,2
1414,Yuzvendra Chahal,Test,2015,4,43,4,10.75,2
1867,Pat Cummins,IPL,2020,10,55,2,5.5,0
1499,James Anderson,ODI_WC,2009,4,24,2,6.0,2
528,Lasith Malinga,IPL,2017,4,37,0,9.25,1
877,Stuart Broad,IPL,2015,20,233,1,11.65,0
1731,Lasith Malinga,T20_WC,2018,10,57,2,5.7,0
160,Trent Boult,IPL,2022,10,101,1,10.1,0
1305,Mitchell Starc,IPL,2009,10,59,1,5.9,2
1874,James Anderson,Test,2016,10,116,5,11.6,1
83,Ravindra Jadeja,IPL,2023,20,212,0,10.6,1
1904,Glenn Maxwell,T20_WC,2023,20,140,0,7.0,0
1502,Ravindra Jadeja,ODI_WC,2009,20,106,1,5.3,2
1571,Jasprit Bumrah,ODI_WC,2022,10,80,1,8.0,1
1139,Shaheen Afridi,ODI_WC,2022,4,34,1,8.5,2
1710,Kagiso Rabada,IPL,2022,10,86,1,8.6,0
1984,Yuzvendra Chahal,Test,2022,10,109,0,10.9,1
822,Rashid Khan,ODI_WC,2010,10,118,0,11.8,1
27,Muttiah Muralitharan,Test,2015,4,32,1,8.0,2
466,James Anderson,Test,2018,4,24,0,6.0,2
1037,Glenn Maxwell,IPL,2013,20,152,3,7.6,0
1900,Ravindra Jadeja,T20_WC,2020,10,99,3,9.9,0
1913,James Anderson,ODI_WC,2016,10,90,1,9.0,1
415,Kagiso Rabada,ODI_WC,2022,10,56,1,5.6,1
629,Ravindra Jadeja,Test,2015,10,64,4,6.4,0
451,Shaheen Afridi,Test,2017,20,197,2,9.85,1
31,Muttiah Muralitharan,IPL,2013,4,39,0,9.75,1
216,Rashid Khan,ODI_WC,2022,20,185,0,9.25,2
190,James Anderson,IPL,2010,20,141,0,7.05,1
1783,Stuart Broad,ODI_WC,2010,20,122,7,6.1,2
1317,Jasprit Bumrah,IPL,2009,4,26,1,6.5,0
662,Rashid Khan,Test,2015,20,213,0,10.65,0
1377,Stuart Broad,Test,2017,10,84,1,8.4,0
1709,Stuart Broad,IPL,2020,20,149,5,7.45,2
1021,Mitchell Starc,T20_WC,2012,10,59,0,5.9,0
1167,Glenn Maxwell,IPL,2016,20,154,1,7.7,2
870,Muttiah Muralitharan,T20_WC,2012,20,158,0,7.9,1
1019,Pat Cummins,IPL,2012,10,112,3,11.2,2
62,James Anderson,IPL,2015,10,115,0,11.5,1
1642,Trent Boult,IPL,2022,10,108,4,10.8,0
206,Trent Boult,IPL,2015,10,77,3,7.7,1
1328,Jasprit Bumrah,T20_WC,2019,10,89,1,8.9,1
1148,Stuart Broad,ODI_WC,2009,4,43,4,10.75,0
527,Muttiah Muralitharan,IPL,2015,4,21,1,5.25,1
504,Shaheen Afridi,IPL,2020,4,34,0,8.5,1
797,Muttiah Muralitharan,IPL,2014,20,155,1,7.75,2
538,Mitchell Starc,IPL,2019,4,30,3,7.5,1
790,James Anderson,ODI_WC,2023,10,74,1,7.4,0
1668,Yuzvendra Chahal,IPL,2019,4,37,0,9.25,2
1313,Lasith Malinga,Test,2013,4,31,0,7.75,1
697,Kagiso Rabada,ODI_WC,2020,20,145,2,7.25,0
1093,Yuzvendra Chahal,IPL,2010,10,89,3,8.9,2
28,Glenn Maxwell,IPL,2012,20,152,3,7.6,2
127,Stuart Broad,T20_WC,2020,4,20,3,5.0,1
1521,Muttiah Muralitharan,Test,2009,4,31,1,7.75,2
547,Mitchell Starc,T20_WC,2018,20,127,1,6.35,2
1450,Muttiah Muralitharan,IPL,2021,20,113,5,5.65,0
416,Trent Boult,ODI_WC,2023,10,111,4,11.1,0
861,Muttiah Muralitharan,Test,2016,4,39,2,9.75,2
174,James Anderson,IPL,2012,10,76,1,7.6,2
1304,Glenn Maxwell,ODI_WC,2015,4,47,5,11.75,2
1118,Shane Warne,ODI_WC,2012,4,30,1,7.5,2
329,Mitchell Starc,IPL,2017,20,134,2,6.7,2
895,Glenn Maxwell,T20_WC,2016,4,33,0,8.25,0
1712,Pat Cummins,IPL,2019,4,46,3,11.5,0
950,Trent Boult,ODI_WC,2018,10,96,3,9.6,2
914,Trent Boult,T20_WC,2008,4,40,1,10.0,1
1803,Glenn Maxwell,IPL,2013,4,24,1,6.0,1
1174,Ravindra Jadeja,Test,2020,4,21,4,5.25,1
869,Yuzvendra Chahal,IPL,2015,4,35,0,8.75,0
215,Pat Cummins,IPL,2019,20,146,1,7.3,2
1501,Trent Boult,IPL,2014,4,21,1,5.25,1
1145,Ravindra Jadeja,T20_WC,2022,4,45,3,11.25,1
1997,Trent Boult,ODI_WC,2009,20,103,2,5.15,1
1376,Shaheen Afridi,Test,2020,4,20,2,5.0,2
826,Mitchell Starc,IPL,2009,20,141,0,7.05,2
1132,Stuart Broad,IPL,2023,10,84,1,8.4,0
1226,Mitchell Starc,IPL,2018,4,32,0,8.0,2
1707,Jasprit Bumrah,IPL,2017,20,150,0,7.5,0
368,Rashid Khan,ODI_WC,2008,10,110,0,11.0,1
1414,Jasprit Bumrah,IPL,2023,4,28,1,7.0,0
1749,Ravindra Jadeja,IPL,2008,10,95,1,9.5,0
1187,Jasprit Bumrah,IPL,2022,4,31,2,7.75,2
1923,Ravindra Jadeja,ODI_WC,2010,20,154,0,7.7,1
597,Rashid Khan,Test,2022,20,230,3,11.5,0
1748,James Anderson,ODI_WC,2010,20,197,7,9.85,1
370,Pat Cummins,ODI_WC,2018,20,175,5,8.75,1
683,Shaheen Afridi,IPL,2015,20,124,1,6.2,2
1314,Shaheen Afridi,ODI_WC,2016,4,23,1,5.75,1
259,Yuzvendra Chahal,IPL,2012,20,127,1,6.35,0
1197,Mitchell Starc,T20_WC,2008,4,37,2,9.25,1
1837,Trent Boult,ODI_WC,2021,4,21,0,5.25,1
1128,Muttiah Muralitharan,IPL,2009,4,32,2,8.0,1
383,Jasprit Bumrah,ODI_WC,2018,4,32,1,8.0,2
677,Trent Boult,Test,2023,4,45,2,11.25,2
821,Ravindra Jadeja,Test,2011,4,30,2,7.5,1
389,Stuart Broad,IPL,2016,20,225,0,11.25,1
818,Pat Cummins,IPL,2022,20,186,3,9.3,1
1995,Glenn Maxwell,ODI_WC,2019,20,154,0,7.7,1
960,Rashid Khan,ODI_WC,2012,4,34,7,8.5,0
112,Lasith Malinga,T20_WC,2016,4,22,1,5.5,1
529,Kagiso Rabada,Test,2020,4,44,1,11.0,1
1412,Ravindra Jadeja,T20_WC,2020,4,37,0,9.25,0
8,Lasith Malinga,IPL,2008,10,80,2,8.0,1
1065,Shaheen Afridi,IPL,2023,10,104,1,10.4,2
879,Mitchell Starc,ODI_WC,2016,20,156,5,7.8,0
511,Trent Boult,IPL,2023,20,164,3,8.2,2
1046,Rashid Khan,IPL,2015,4,31,0,7.75,2
608,Shane Warne,ODI_WC,2020,4,47,1,11.75,1
795,Glenn Maxwell,IPL,2021,20,207,1,10.35,2
58,Ravindra Jadeja,ODI_WC,2021,20,230,2,11.5,0
1670,Mitchell Starc,T20_WC,2018,20,153,0,7.65,2
159,James Anderson,T20_WC,2008,4,33,3,8.25,0
571,Yuzvendra Chahal,Test,2014,20,128,4,6.4,2
1796,Stuart Broad,Test,2021,4,20,1,5.0,0
1455,Lasith Malinga,IPL,2012,10,63,4,6.3,1
103,Shaheen Afridi,Test,2017,4,46,1,11.5,1
1758,Kagiso Rabada,ODI_WC,2015,20,163,1,8.15,2
1195,Stuart Broad,IPL,2011,10,59,2,5.9,2
1397,Mitchell Starc,Test,2009,20,163,1,8.15,1
1377,Ravindra Jadeja,IPL,2022,10,105,0,10.5,1
863,Mitchell Starc,ODI_WC,2008,4,34,1,8.5,0
828,Mitchell Starc,T20_WC,2014,20,231,3,11.55,1
1948,Lasith Malinga,IPL,2008,20,225,2,11.25,1
473,Glenn Maxwell,IPL,2016,20,166,3,8.3,0
250,James Anderson,T20_WC,2008,10,55,1,5.5,1
575,Kagiso Rabada,IPL,2013,4,39,4,9.75,0
913,Yuzvendra Chahal,Test,2009,20,149,3,7.45,1
761,Stuart Broad,ODI_WC,2022,10,105,0,10.5,0
95,Shaheen Afridi,T20_WC,2018,10,71,1,7.1,1
1074,Kagiso Rabada,IPL,2022,20,146,0,7.3,1
612,Trent Boult,ODI_WC,2013,4,35,0,8.75,2
1390,Jasprit Bumrah,T20_WC,2013,10,51,4,5.1,0
1771,Glenn Maxwell,IPL,2023,10,61,3,6.1,1
17,Stuart Broad,ODI_WC,2012,20,219,0,10.95,2
906,Jasprit Bumrah,ODI_WC,2012,20,233,0,11.65,2
115,Stuart Broad,ODI_WC,2015,20,126,2,6.3,0
304,Stuart Broad,IPL,2014,20,208,0,10.4,2
406,Shaheen Afridi,T20_WC,2012,10,57,0,5.7,1
320,Pat Cummins,T20_WC,2011,10,83,3,8.3,2
1759,Rashid Khan,Test,2008,10,85,1,8.5,0
414,Muttiah Muralitharan,Test,2021,10,89,1,8.9,0
1812,Glenn Maxwell,IPL,2009,10,75,0,7.5,1
1550,Jasprit Bumrah,Test,2017,20,219,1,10.95,1
271,Muttiah Muralitharan,ODI_WC,2014,10,71,2,7.1,1
1789,Muttiah Muralitharan,IPL,2017,4,33,0,8.25,2
299,Kagiso Rabada,ODI_WC,2018,20,127,3,6.35,1
313,James Anderson,IPL,2008,20,180,2,9.0,1
403,Mitchell Starc,Test,2020,20,127,1,6.35,1
1461,Mitchell Starc,IPL,2020,4,26,1,6.5,0
296,Glenn Maxwell,ODI_WC,2016,10,80,0,8.0,1
1119,Mitchell Starc,IPL,2013,10,69,3,6.9,2
1253,Stuart Broad,Test,2012,20,105,3,5.25,0
919,Stuart Broad,T20_WC,2013,4,42,1,10.5,1
364,Yuzvendra Chahal,ODI_WC,2020,20,214,2,10.7,1
1018,Yuzvendra Chahal,IPL,2008,10,113,2,11.3,0
718,Rashid Khan,IPL,2009,20,237,3,11.85,0
1046,Mitchell Starc,T20_WC,2014,4,23,2,5.75,0
222,Trent Boult,IPL,2013,10,69,1,6.9,2
1264,Glenn Maxwell,T20_WC,2014,20,188,2,9.4,1
200,Lasith Malinga,IPL,2019,4,44,4,11.0,1
543,Rashid Khan,IPL,2013,4,24,1,6.0,1
1296,Rashid Khan,Test,2014,4,33,0,8.25,0
54,Stuart Broad,IPL,2023,4,47,3,11.75,1
871,Rashid Khan,Test,2014,10,73,2,7.3,1
1432,Glenn Maxwell,ODI_WC,2013,4,33,0,8.25,0
533,Rashid Khan,IPL,2015,20,197,2,9.85,1
328,Jasprit Bumrah,IPL,2022,4,31,0,7.75,2
978,Muttiah Muralitharan,IPL,2021,10,100,1,10.0,1
550,Kagiso Rabada,IPL,2014,10,60,1,6.0,2
326,Jasprit Bumrah,T20_WC,2016,20,132,0,6.6,0
1166,Lasith Malinga,IPL,2020,20,154,0,7.7,1
631,Muttiah Muralitharan,T20_WC,2012,20,237,1,11.85,2
1694,Glenn Maxwell,ODI_WC,2019,20,148,4,7.4,1
462,Lasith Malinga,ODI_WC,2019,4,45,1,11.25,0
263,Pat Cummins,IPL,2021,4,44,0,11.0,0
260,Muttiah Muralitharan,Test,2015,4,41,3,10.25,1
1401,Shane Warne,IPL,2022,20,151,0,7.55,0
1619,Shaheen Afridi,ODI_WC,2015,20,146,3,7.3,2
1817,Shane Warne,IPL,2015,20,189,0,9.45,0
1945,Shane Warne,T20_WC,2011,4,26,4,6.5,0
1427,Shane Warne,T20_WC,2016,4,30,1,7.5,2
1822,Mitchell Starc,IPL,2017,20,214,2,10.7,1
1195,Mitchell Starc,ODI_WC,2011,20,129,1,6.45,0
350,Rashid Khan,IPL,2013,4,43,3,10.75,1
1551,Jasprit Bumrah,T20_WC,2018,20,177,2,8.85,2
944,Kagiso Rabada,T20_WC,2013,4,34,0,8.5,1
1821,James Anderson,ODI_WC,2009,4,37,0,9.25,0
483,Pat Cummins,IPL,2019,20,188,1,9.4,0
673,Ravindra Jadeja,IPL,2014,20,178,0,8.9,0
1831,James Anderson,Test,2020,20,198,0,9.9,2
1832,Mitchell Starc,IPL,2014,10,75,1,7.5,0
1047,Trent Boult,ODI_WC,2008,10,106,0,10.6,1
1534,Rashid Khan,Test,2020,20,130,1,6.5,0
471,Trent Boult,T20_WC,2012,10,100,1,10.0,2
318,Rashid Khan,IPL,2016,4,30,0,7.5,1
1963,Trent Boult,ODI_WC,2017,4,39,2,9.75,1
1728,Yuzvendra Chahal,Test,2012,4,20,1,5.0,2
